Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
1.486210563,0,0,0,0,0,0,0,0
1.486210625,0,0,0,0,0,0,0,0
1.486210688,1,1,1,1,1,1,1,1
1.48621075,1,1,1,1,1,1,1,1
1.486210813,1,1,1,1,1,1,1,1
1.486210875,1,1,1,1,1,1,1,1
1.486210938,0,0,0,0,0,0,1,0
1.486211,0,0,0,0,0,0,1,0
1.486211063,0,0,0,0,0,0,1,0
1.486211125,0,0,0,0,0,0,1,0
1.486211188,0,0,0,0,0,0,1,0
1.48621125,0,0,0,0,0,0,1,0
1.486211313,0,0,0,0,0,0,1,0
1.486211375,0,0,0,0,0,0,1,0
1.486211438,0,0,0,0,0,0,1,0
1.4862115,0,0,0,0,0,0,1,0
1.486211563,0,0,0,0,0,0,1,0
1.486211625,0,0,0,0,0,0,0,0
1.486211688,0,0,0,0,0,0,0,0
1.48621175,0,0,0,0,0,0,0,0
1.486211813,0,0,0,0,0,0,0,0
1.486211875,0,0,0,0,0,0,0,0
1.486211938,1,1,1,1,1,1,1,0
1.486212,1,1,1,1,1,1,1,1
1.486212063,1,1,1,1,1,1,1,1
1.486212125,1,1,1,1,1,1,1,1
1.486212188,1,0,0,1,1,0,1,0
1.48621225,0,0,0,1,1,0,1,0
1.486212313,0,0,0,1,1,0,1,0
1.486212375,0,0,0,1,1,0,1,0
1.486212438,0,0,0,1,1,0,1,0
1.4862125,0,0,0,1,1,0,1,0
1.486212563,0,0,0,1,1,0,1,0
1.486212625,0,0,0,1,1,0,1,0
1.486212688,0,0,0,1,1,0,1,0
1.48621275,0,0,0,1,1,0,1,0
1.486212813,0,0,0,1,1,0,1,0
1.486212875,0,0,0,0,0,0,0,0
1.486212938,0,0,0,0,0,0,0,0
1.486213,0,0,0,0,0,0,0,0
1.486213063,0,0,0,0,0,0,0,0
1.486213125,0,0,0,0,0,0,0,0
1.486213188,1,1,1,1,1,1,1,1
1.48621325,1,1,1,1,1,1,1,1
1.486213313,1,1,1,1,1,1,1,1
1.486213375,1,1,1,1,1,1,1,1
1.486213438,0,0,1,0,0,1,0,0
1.4862135,0,0,1,0,0,1,0,0
1.486213563,0,0,1,0,0,1,0,0
1.486213625,0,0,1,0,0,1,0,0
1.486213688,0,0,1,0,0,1,0,0
1.48621375,0,0,1,0,0,1,0,0
1.486213813,0,0,1,0,0,1,0,0
1.486213875,0,0,1,0,0,1,0,0
1.486213938,0,0,1,0,0,1,0,0
1.486214,0,0,1,0,0,1,0,0
1.486214063,0,0,1,0,0,1,0,0
1.486214125,0,0,0,0,0,0,0,0
1.486214188,0,0,0,0,0,0,0,0
1.48621425,0,0,0,0,0,0,0,0
1.486214313,0,0,0,0,0,0,0,0
1.486214375,0,0,0,0,0,0,0,0
1.486214438,1,1,1,1,1,1,1,1
1.4862145,1,1,1,1,1,1,1,1
1.486214563,1,1,1,1,1,1,1,1
1.486214625,1,1,1,1,1,1,1,1
1.486214688,0,0,0,0,0,0,0,0
1.48621475,0,0,0,0,0,0,0,0
1.486214813,0,0,0,0,0,0,0,0
1.486214875,0,0,0,0,0,0,0,0
1.486214938,0,0,0,0,0,0,0,0
1.486215,0,0,0,0,0,0,0,0
1.486215063,0,0,0,0,0,0,0,0
1.486215125,0,0,0,0,0,0,0,0
1.486215188,0,0,0,0,0,0,0,0
1.48621525,0,0,0,0,0,0,0,0
1.486215313,0,0,0,0,0,0,0,0
1.486215375,0,0,0,0,0,0,0,0
1.486215438,0,0,0,0,0,0,0,0
1.4862155,0,0,0,0,0,0,0,0
1.486215563,0,0,0,0,0,0,0,0
1.486215625,0,0,0,0,0,0,0,0
1.486215688,1,1,1,1,1,1,1,1
1.48621575,1,1,1,1,1,1,1,1
1.486215813,1,1,1,1,1,1,1,1
1.486215875,1,1,1,1,1,1,1,1
1.486215938,0,0,0,0,0,0,1,0
1.486216,0,0,0,0,0,0,0,0
1.486216063,0,0,0,0,0,0,0,0
1.486216125,0,0,0,0,0,0,0,0
1.486216188,0,0,0,0,0,0,0,0
1.48621625,0,0,0,0,0,0,0,0
1.486216313,0,0,0,0,0,0,0,0
1.486216375,0,0,0,0,0,0,0,0
1.486216438,0,0,0,0,0,0,0,0
1.4862165,0,0,0,0,0,0,0,0
1.486216563,0,0,0,0,0,0,0,0
1.486216625,0,0,0,0,0,0,0,0
