Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
1.4653983125, 1, 1, 1, 1, 1, 1, 1, 1
1.4653985, 0, 1, 1, 1, 0, 0, 0, 0
1.465398875, 0, 1, 1, 1, 0, 0, 1, 0
1.4653989375, 0, 1, 1, 1, 0, 0, 0, 0
1.4653991875, 0, 0, 0, 0, 0, 0, 0, 0
1.4653995, 1, 1, 1, 1, 1, 1, 1, 1
1.4653998125, 0, 1, 1, 1, 0, 0, 0, 0
1.465400375, 0, 0, 0, 0, 0, 0, 0, 0
1.46540075, 1, 1, 1, 1, 1, 1, 0, 1
1.4654008125, 1, 1, 1, 1, 1, 1, 1, 1
1.465401, 0, 0, 0, 1, 0, 0, 0, 0
1.4654010625, 0, 1, 0, 1, 0, 0, 0, 0
1.4654016875, 0, 0, 0, 0, 0, 0, 0, 0
1.465402, 1, 1, 1, 1, 1, 1, 1, 1
1.4654023125, 0, 1, 1, 1, 0, 0, 0, 0
1.4654026875, 0, 1, 1, 1, 0, 0, 1, 0
1.46540275, 0, 1, 1, 1, 0, 0, 0, 0
1.4654029375, 0, 0, 0, 0, 0, 0, 0, 0
1.46540325, 1, 1, 1, 1, 1, 1, 0, 1
1.4654033125, 1, 1, 1, 1, 1, 1, 1, 1
1.4654035, 0, 1, 0, 0, 0, 0, 0, 0
1.4654041875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654045, 1, 1, 1, 1, 1, 1, 0, 1
1.4654045625, 1, 1, 1, 1, 1, 1, 1, 1
1.46540475, 1, 1, 0, 0, 1, 1, 1, 0
1.465404875, 1, 1, 0, 1, 1, 1, 1, 1
1.4654049375, 1, 1, 0, 0, 1, 1, 1, 0
1.4654051875, 1, 1, 0, 1, 1, 1, 1, 1
1.46540525, 1, 1, 0, 0, 1, 1, 1, 0
1.465405375, 1, 1, 0, 1, 1, 1, 1, 1
1.4654054375, 0, 0, 0, 0, 0, 0, 0, 0
1.46540575, 1, 1, 1, 1, 1, 1, 1, 1
1.4654060625, 0, 0, 1, 1, 0, 0, 0, 0
1.465406375, 0, 0, 1, 0, 0, 0, 0, 0
1.4654064375, 0, 0, 1, 1, 0, 0, 0, 0
1.465406625, 0, 0, 0, 0, 0, 0, 0, 0
1.465407, 1, 1, 1, 1, 1, 1, 1, 1
1.46540725, 0, 0, 1, 1, 0, 0, 0, 0
1.4654073125, 0, 0, 1, 0, 0, 0, 0, 0
1.465407375, 0, 0, 1, 1, 0, 0, 0, 0
1.4654076875, 0, 0, 1, 1, 0, 0, 1, 0
1.46540775, 0, 0, 1, 1, 0, 0, 0, 0
1.4654079375, 0, 0, 0, 0, 0, 0, 0, 0
1.46540825, 1, 1, 1, 1, 1, 1, 1, 1
1.4654085625, 0, 0, 1, 1, 0, 0, 0, 0
1.465408625, 0, 0, 1, 0, 0, 0, 0, 0
1.4654086875, 0, 0, 1, 1, 0, 0, 0, 0
1.465409, 0, 0, 1, 0, 0, 0, 0, 0
1.4654090625, 0, 0, 1, 1, 0, 0, 0, 0
1.4654091875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654095, 1, 1, 1, 1, 1, 1, 1, 1
1.46540975, 0, 0, 1, 1, 0, 0, 0, 0
1.4654098125, 1, 0, 1, 1, 1, 0, 0, 0
1.465409875, 0, 0, 1, 1, 0, 0, 0, 0
1.46541025, 0, 0, 1, 0, 0, 0, 0, 0
1.4654103125, 0, 0, 1, 1, 0, 0, 0, 0
1.4654104375, 0, 0, 0, 0, 0, 0, 0, 0
1.46541075, 1, 1, 1, 1, 1, 1, 1, 1
1.465411, 0, 0, 1, 1, 0, 0, 0, 0
1.4654115, 0, 0, 1, 1, 1, 0, 0, 0
1.4654115625, 0, 0, 1, 1, 0, 0, 0, 0
1.4654116875, 0, 0, 0, 0, 0, 0, 0, 0
1.465412, 1, 1, 1, 1, 1, 1, 1, 1
1.4654123125, 0, 0, 1, 1, 0, 0, 0, 0
1.465412875, 0, 0, 0, 0, 0, 0, 0, 0
1.46541325, 1, 1, 1, 1, 1, 1, 0, 1
1.4654133125, 1, 1, 1, 1, 1, 1, 1, 1
1.4654135, 0, 0, 0, 1, 0, 0, 0, 0
1.4654135625, 0, 0, 1, 1, 1, 0, 0, 0
1.465413625, 0, 0, 1, 1, 0, 0, 0, 0
1.4654141875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654145, 1, 1, 1, 1, 1, 1, 1, 1
1.4654148125, 1, 0, 0, 0, 1, 1, 1, 0
1.4654149375, 1, 0, 0, 0, 1, 1, 1, 1
1.465415, 1, 0, 0, 0, 1, 1, 1, 0
1.46541525, 1, 0, 0, 0, 1, 1, 1, 1
1.4654153125, 1, 0, 0, 0, 1, 1, 1, 0
1.4654154375, 0, 0, 0, 0, 0, 0, 0, 0
1.46541575, 1, 1, 1, 1, 1, 1, 1, 1
1.465416, 0, 1, 1, 1, 0, 0, 0, 0
1.4654166875, 0, 0, 0, 0, 0, 0, 0, 0
1.465417, 1, 1, 1, 1, 1, 1, 1, 1
1.46541725, 0, 1, 1, 1, 0, 0, 0, 0
1.4654179375, 0, 0, 0, 0, 0, 0, 0, 0
1.46541825, 1, 1, 1, 1, 1, 1, 1, 1
1.4654185625, 0, 1, 1, 1, 0, 0, 0, 0
1.465419125, 0, 1, 0, 0, 0, 0, 0, 0
1.4654191875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654195, 1, 1, 1, 1, 1, 1, 1, 1
1.46541975, 0, 0, 1, 1, 0, 0, 0, 0
1.4654198125, 0, 1, 1, 1, 0, 0, 0, 0
1.4654199375, 0, 1, 1, 0, 0, 0, 0, 0
1.4654200625, 0, 1, 1, 1, 0, 0, 0, 0
1.4654204375, 0, 0, 0, 0, 0, 0, 0, 0
1.46542075, 1, 1, 1, 1, 1, 1, 1, 1
1.4654210625, 0, 1, 0, 1, 0, 0, 0, 0
1.4654216875, 0, 0, 0, 0, 0, 0, 0, 0
1.465422, 1, 1, 1, 1, 1, 1, 1, 1
1.46542225, 0, 1, 0, 0, 0, 0, 0, 0
1.4654229375, 0, 0, 0, 0, 0, 0, 0, 0
1.46542325, 1, 1, 1, 1, 1, 1, 1, 1
1.4654235, 0, 1, 1, 1, 0, 0, 0, 0
1.4654240625, 0, 1, 1, 1, 0, 0, 1, 0
1.465424125, 0, 1, 1, 1, 0, 0, 0, 0
1.4654241875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654245, 1, 1, 1, 1, 1, 1, 1, 1
1.4654248125, 1, 0, 0, 0, 0, 0, 1, 0
1.4654254375, 0, 0, 0, 0, 0, 0, 0, 0
1.46542575, 1, 1, 1, 1, 1, 1, 1, 1
1.465426, 0, 1, 0, 0, 1, 1, 0, 0
1.4654266875, 0, 0, 0, 0, 0, 0, 0, 0
1.465427, 1, 1, 1, 1, 1, 1, 1, 1
1.4654273125, 0, 1, 0, 0, 0, 1, 1, 0
1.465427375, 0, 1, 0, 0, 0, 1, 0, 0
1.4654279375, 0, 0, 0, 0, 0, 0, 0, 0
1.46542825, 1, 1, 1, 1, 1, 1, 1, 1
1.4654285, 0, 1, 1, 1, 0, 1, 0, 0
1.4654285625, 0, 1, 1, 1, 0, 1, 1, 0
1.465428625, 0, 1, 1, 1, 0, 1, 0, 0
1.465429, 0, 1, 1, 1, 0, 1, 1, 0
1.4654290625, 0, 1, 1, 1, 0, 1, 0, 0
1.4654291875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654295, 1, 1, 1, 1, 1, 1, 1, 1
1.46542975, 0, 0, 1, 0, 0, 0, 0, 0
1.4654304375, 0, 0, 0, 0, 0, 0, 0, 0
1.46543075, 1, 1, 1, 1, 1, 1, 1, 1
1.4654310625, 0, 1, 0, 1, 0, 0, 0, 0
1.4654311875, 0, 1, 0, 1, 0, 1, 0, 0
1.46543125, 0, 1, 0, 1, 0, 0, 0, 0
1.465431625, 0, 0, 0, 0, 0, 0, 0, 0
1.465432, 1, 1, 1, 1, 1, 1, 1, 1
1.46543225, 0, 0, 0, 1, 0, 0, 0, 0
1.4654329375, 0, 0, 0, 0, 0, 0, 0, 0
1.46543325, 1, 1, 1, 1, 1, 1, 1, 1
1.4654335625, 0, 0, 1, 1, 1, 1, 0, 0
1.4654341875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654345, 1, 1, 1, 1, 1, 1, 1, 1
1.46543475, 1, 0, 0, 0, 0, 0, 1, 0
1.4654354375, 0, 0, 0, 0, 0, 0, 0, 0
1.46543575, 1, 1, 1, 1, 1, 1, 1, 1
1.465436, 0, 1, 1, 1, 1, 1, 0, 0
1.4654366875, 0, 0, 0, 0, 0, 0, 0, 0
1.465437, 1, 1, 1, 1, 1, 1, 1, 1
1.4654373125, 0, 1, 1, 1, 1, 1, 0, 0
1.4654374375, 0, 1, 1, 1, 1, 1, 1, 1
1.4654375625, 0, 1, 1, 1, 1, 1, 0, 0
1.46543775, 0, 1, 1, 1, 1, 1, 1, 1
1.4654378125, 0, 1, 1, 1, 1, 1, 0, 0
1.465437875, 0, 0, 0, 0, 0, 0, 0, 0
1.46543825, 1, 1, 1, 1, 1, 1, 1, 1
1.4654385, 1, 1, 0, 0, 0, 1, 0, 0
1.4654385625, 0, 1, 0, 0, 0, 1, 0, 0
1.4654390625, 0, 1, 0, 1, 0, 1, 0, 0
1.465439125, 0, 1, 0, 0, 0, 1, 0, 0
1.4654391875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654395, 1, 1, 1, 1, 1, 1, 1, 1
1.4654398125, 0, 1, 1, 0, 0, 1, 0, 0
1.4654404375, 0, 0, 0, 0, 0, 0, 0, 0
1.46544075, 1, 1, 1, 1, 1, 1, 1, 1
1.465441, 0, 0, 0, 0, 1, 0, 0, 0
1.4654416875, 0, 0, 0, 0, 0, 0, 0, 0
1.465442, 1, 1, 1, 1, 1, 1, 1, 1
1.46544225, 0, 0, 0, 0, 1, 0, 0, 0
1.4654429375, 0, 0, 0, 0, 0, 0, 0, 0
1.46544325, 1, 1, 1, 1, 1, 1, 1, 1
1.4654435625, 0, 0, 0, 1, 1, 1, 0, 0
1.4654438125, 0, 0, 0, 1, 1, 0, 0, 0
1.465443875, 0, 0, 0, 1, 1, 1, 0, 0
1.465444125, 0, 0, 0, 0, 0, 0, 1, 0
1.4654441875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654445, 1, 1, 1, 1, 1, 1, 1, 1
1.46544475, 1, 0, 0, 0, 0, 0, 1, 0
1.4654454375, 0, 0, 0, 0, 0, 0, 0, 0
1.46544575, 1, 1, 1, 1, 1, 1, 1, 1
1.4654460625, 0, 1, 0, 0, 0, 1, 0, 0
1.4654466875, 0, 0, 0, 0, 0, 0, 0, 0
1.465447, 1, 1, 1, 1, 1, 1, 1, 1
1.46544725, 1, 1, 0, 0, 1, 1, 1, 0
1.4654473125, 0, 1, 0, 0, 1, 1, 0, 0
1.4654479375, 0, 0, 0, 0, 0, 0, 0, 0
1.46544825, 1, 1, 1, 1, 1, 1, 1, 1
1.4654485, 1, 1, 1, 0, 1, 1, 1, 0
1.4654485625, 0, 1, 1, 0, 1, 1, 0, 0
1.4654491875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654495, 1, 1, 1, 1, 1, 1, 1, 1
1.4654498125, 0, 0, 0, 1, 1, 0, 0, 0
1.465450375, 0, 0, 0, 0, 0, 0, 0, 0
1.46545075, 1, 1, 1, 1, 1, 1, 1, 1
1.465451, 0, 0, 0, 1, 1, 0, 0, 0
1.4654516875, 0, 0, 0, 0, 0, 0, 0, 0
1.465452, 1, 1, 1, 1, 1, 1, 1, 1
1.4654523125, 0, 1, 0, 0, 0, 0, 0, 0
1.465452375, 0, 1, 0, 1, 0, 0, 0, 0
1.4654529375, 0, 0, 0, 0, 0, 0, 0, 0
1.46545325, 1, 1, 1, 1, 1, 1, 1, 1
1.4654535, 1, 1, 1, 0, 0, 0, 1, 0
1.4654535625, 0, 1, 1, 0, 0, 0, 0, 0
1.4654541875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654545, 1, 1, 1, 1, 1, 1, 1, 1
1.46545475, 0, 0, 0, 0, 0, 0, 0, 0
1.46545575, 1, 1, 1, 1, 1, 1, 1, 1
1.4654560625, 1, 1, 0, 0, 0, 0, 0, 0
1.465456625, 0, 0, 0, 0, 0, 0, 0, 0
1.465457, 1, 1, 1, 1, 1, 1, 1, 1
1.46545725, 1, 1, 0, 1, 0, 0, 1, 0
1.4654579375, 0, 0, 0, 0, 0, 0, 0, 0
1.46545825, 1, 1, 1, 1, 1, 1, 1, 1
1.4654585625, 1, 1, 1, 1, 1, 1, 0, 0
1.4654591875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654595, 1, 1, 1, 1, 1, 1, 1, 1
1.46545975, 1, 1, 0, 0, 0, 0, 0, 0
1.4654598125, 1, 0, 0, 0, 0, 0, 0, 0
1.4654604375, 0, 0, 0, 0, 0, 0, 0, 0
1.46546075, 1, 1, 1, 1, 1, 1, 1, 1
1.465461, 0, 0, 1, 1, 1, 1, 0, 0
1.46546125, 0, 0, 1, 1, 1, 1, 1, 1
1.4654613125, 0, 0, 1, 1, 1, 1, 0, 0
1.4654614375, 0, 0, 1, 1, 1, 1, 1, 0
1.4654615, 0, 0, 1, 1, 1, 1, 0, 0
1.465461625, 0, 0, 1, 1, 1, 1, 1, 0
1.4654616875, 0, 0, 0, 0, 0, 0, 0, 0
1.465462, 1, 1, 1, 1, 1, 1, 1, 1
1.4654623125, 1, 1, 0, 1, 0, 0, 0, 1
1.465462375, 1, 1, 0, 1, 0, 0, 0, 0
1.465462875, 0, 0, 0, 0, 0, 0, 0, 0
1.46546325, 1, 1, 1, 1, 1, 1, 1, 1
1.4654635, 1, 0, 0, 1, 1, 1, 0, 0
1.465463625, 1, 0, 0, 1, 1, 1, 1, 0
1.4654636875, 1, 0, 0, 1, 1, 1, 0, 0
1.4654638125, 1, 0, 0, 1, 1, 1, 1, 0
1.465463875, 1, 0, 0, 1, 1, 1, 0, 0
1.465464125, 1, 0, 0, 1, 1, 1, 1, 0
1.4654641875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654645, 1, 1, 1, 1, 1, 1, 1, 1
1.4654648125, 0, 0, 0, 0, 0, 0, 0, 0
1.46546575, 1, 1, 1, 1, 1, 1, 1, 1
1.465466, 1, 1, 1, 1, 1, 1, 1, 0
1.4654660625, 1, 1, 1, 1, 1, 1, 1, 1
1.465466125, 1, 1, 1, 1, 1, 1, 1, 0
1.46546625, 1, 1, 1, 1, 1, 1, 1, 1
1.4654663125, 1, 1, 1, 1, 1, 1, 1, 0
1.465466375, 1, 1, 1, 1, 1, 1, 1, 1
1.4654664375, 1, 1, 1, 1, 1, 1, 1, 0
1.4654665625, 1, 1, 1, 1, 1, 1, 1, 1
1.465466625, 1, 1, 1, 1, 1, 1, 1, 0
1.4654666875, 0, 0, 0, 0, 0, 0, 0, 0
1.465467, 1, 1, 1, 1, 1, 1, 1, 1
1.46546725, 1, 1, 1, 1, 1, 1, 0, 0
1.4654675, 1, 1, 1, 1, 1, 1, 1, 1
1.4654675625, 1, 1, 1, 1, 1, 1, 0, 0
1.4654676875, 1, 1, 1, 1, 1, 1, 1, 1
1.46546775, 1, 1, 1, 1, 1, 1, 0, 0
1.4654679375, 0, 0, 0, 0, 0, 0, 0, 0
1.46546825, 1, 1, 1, 1, 1, 1, 1, 1
1.4654685625, 1, 1, 0, 0, 0, 0, 1, 0
1.4654691875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654695, 1, 1, 1, 1, 1, 1, 1, 1
1.46546975, 1, 1, 0, 1, 0, 0, 1, 0
1.4654698125, 1, 0, 0, 1, 0, 0, 1, 0
1.4654704375, 0, 0, 0, 0, 0, 0, 0, 0
1.46547075, 1, 1, 1, 1, 1, 1, 1, 1
1.4654710625, 0, 1, 1, 0, 1, 1, 1, 0
1.465471375, 0, 1, 1, 0, 1, 1, 1, 1
1.4654714375, 0, 1, 1, 0, 1, 1, 1, 0
1.4654715625, 0, 1, 1, 1, 1, 1, 1, 1
1.465471625, 0, 1, 1, 0, 1, 1, 1, 0
1.4654716875, 0, 0, 0, 0, 0, 0, 0, 0
1.465472, 1, 1, 1, 1, 1, 1, 1, 1
1.46547225, 1, 1, 1, 1, 1, 1, 1, 0
1.465472375, 1, 1, 1, 1, 1, 1, 1, 1
1.4654724375, 1, 1, 1, 1, 1, 1, 1, 0
1.4654725, 1, 1, 1, 1, 1, 1, 1, 1
1.4654725625, 1, 1, 1, 1, 1, 1, 1, 0
1.4654726875, 1, 1, 1, 1, 1, 1, 1, 1
1.46547275, 1, 1, 1, 1, 1, 1, 1, 0
1.4654728125, 1, 1, 1, 1, 1, 1, 1, 1
1.465472875, 1, 1, 1, 1, 1, 1, 1, 0
1.4654729375, 0, 0, 0, 0, 0, 0, 0, 0
1.46547325, 1, 1, 1, 1, 1, 1, 1, 1
1.4654735, 1, 1, 1, 1, 0, 1, 0, 0
1.4654735625, 1, 1, 1, 1, 0, 1, 1, 1
1.465473625, 1, 1, 1, 1, 0, 1, 0, 0
1.46547375, 1, 1, 1, 1, 0, 1, 1, 1
1.4654738125, 1, 1, 1, 1, 0, 1, 0, 0
1.465473875, 1, 1, 1, 1, 0, 1, 1, 1
1.4654739375, 1, 1, 1, 1, 0, 1, 0, 0
1.4654740625, 1, 1, 1, 1, 0, 1, 1, 0
1.465474125, 1, 1, 1, 1, 0, 1, 0, 0
1.4654741875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654745, 1, 1, 1, 1, 1, 1, 1, 1
1.4654748125, 0, 0, 0, 0, 0, 0, 0, 0
1.46547575, 1, 1, 1, 1, 1, 1, 1, 1
1.465476, 1, 1, 0, 0, 0, 0, 0, 0
1.4654763125, 1, 1, 0, 0, 0, 0, 0, 1
1.465476375, 1, 1, 0, 0, 0, 0, 0, 0
1.4654766875, 0, 0, 0, 0, 0, 0, 0, 0
1.465477, 1, 1, 1, 1, 1, 1, 1, 1
1.4654773125, 1, 1, 0, 1, 0, 0, 0, 0
1.4654779375, 0, 0, 0, 0, 0, 0, 0, 0
1.46547825, 1, 1, 1, 1, 1, 1, 1, 1
1.4654785, 1, 1, 0, 1, 0, 0, 1, 0
1.465478625, 1, 1, 0, 1, 1, 0, 1, 1
1.4654786875, 1, 1, 0, 1, 0, 0, 1, 0
1.4654788125, 1, 1, 1, 1, 0, 0, 1, 1
1.465478875, 1, 1, 0, 1, 0, 0, 1, 0
1.4654791875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654795, 1, 1, 1, 1, 1, 1, 1, 1
1.46547975, 1, 1, 1, 0, 1, 1, 1, 0
1.4654798125, 1, 0, 1, 0, 1, 1, 1, 0
1.46548, 1, 1, 1, 1, 1, 1, 1, 1
1.4654800625, 1, 0, 1, 0, 1, 1, 1, 0
1.4654801875, 1, 0, 1, 1, 1, 1, 1, 1
1.46548025, 1, 0, 1, 0, 1, 1, 1, 0
1.465480375, 1, 0, 1, 1, 1, 1, 1, 1
1.4654804375, 0, 0, 0, 0, 0, 0, 0, 0
1.46548075, 1, 1, 1, 1, 1, 1, 1, 1
1.4654810625, 0, 0, 1, 0, 1, 1, 0, 0
1.465481625, 0, 0, 0, 1, 0, 0, 0, 0
1.4654816875, 0, 0, 0, 0, 0, 0, 0, 0
1.465482, 1, 1, 1, 1, 1, 1, 1, 1
1.46548225, 1, 0, 0, 1, 0, 0, 0, 0
1.4654824375, 1, 0, 0, 1, 0, 0, 1, 1
1.4654825, 1, 0, 0, 1, 0, 0, 0, 0
1.4654829375, 0, 0, 0, 0, 0, 0, 0, 0
1.46548325, 1, 1, 1, 1, 1, 1, 1, 1
1.4654835625, 1, 1, 0, 0, 1, 1, 1, 0
1.465483625, 1, 1, 1, 1, 1, 1, 1, 1
1.4654836875, 1, 1, 0, 0, 1, 1, 1, 0
1.4654839375, 1, 1, 0, 1, 1, 1, 1, 1
1.465484, 1, 1, 0, 0, 1, 1, 1, 0
1.4654840625, 1, 1, 1, 1, 1, 1, 1, 1
1.465484125, 1, 1, 0, 0, 1, 1, 1, 0
1.4654841875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654845, 1, 1, 1, 1, 1, 1, 1, 1
1.46548475, 0, 0, 0, 0, 0, 0, 0, 0
1.46548575, 1, 1, 1, 1, 1, 1, 1, 1
1.465486, 1, 0, 0, 0, 0, 0, 0, 0
1.465486375, 1, 0, 0, 0, 0, 0, 0, 1
1.4654864375, 1, 0, 0, 0, 0, 0, 0, 0
1.4654866875, 0, 0, 0, 0, 0, 0, 0, 0
1.465487, 1, 1, 1, 1, 1, 1, 1, 1
1.4654873125, 0, 0, 0, 0, 0, 0, 0, 0
1.46548825, 1, 1, 1, 1, 1, 1, 1, 1
1.4654885, 1, 1, 1, 1, 1, 1, 1, 0
1.4654885625, 1, 1, 1, 1, 1, 1, 1, 1
1.465488625, 1, 1, 1, 1, 1, 1, 1, 0
1.46548875, 1, 1, 1, 1, 1, 1, 1, 1
1.465488875, 1, 1, 1, 1, 1, 1, 1, 0
1.4654889375, 1, 1, 1, 1, 1, 1, 1, 1
1.465489, 1, 1, 1, 1, 1, 1, 1, 0
1.465489125, 1, 1, 1, 1, 1, 1, 1, 1
1.4654891875, 0, 0, 0, 0, 0, 0, 0, 0
1.4654895, 1, 1, 1, 1, 1, 1, 1, 1
1.4654898125, 1, 0, 0, 0, 0, 0, 1, 0
1.4654904375, 0, 0, 0, 0, 0, 0, 0, 0
1.46549075, 1, 1, 1, 1, 1, 1, 1, 1
1.465491, 1, 1, 1, 1, 1, 1, 1, 0
1.4654910625, 1, 1, 1, 1, 1, 1, 0, 0
1.4654911875, 1, 1, 1, 1, 1, 1, 1, 1
1.46549125, 1, 1, 1, 1, 1, 1, 0, 0
1.465491375, 1, 1, 1, 1, 1, 1, 1, 1
1.4654914375, 1, 1, 1, 1, 1, 1, 0, 0
1.4654915625, 1, 1, 1, 1, 1, 1, 1, 1
1.465491625, 1, 1, 1, 1, 1, 1, 0, 0
1.4654916875, 0, 0, 0, 0, 0, 0, 0, 0
1.465492, 1, 1, 1, 1, 1, 1, 1, 1
1.46549225, 0, 1, 0, 0, 0, 0, 0, 0
1.4654929375, 0, 0, 0, 0, 0, 0, 0, 0
1.46549325, 1, 1, 1, 1, 1, 1, 1, 1
1.4654935625, 0, 0, 0, 1, 1, 1, 0, 0
