Time[s], Channel 0, Channel 1, Channel 2, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
1.2074061875, 1, 1, 1, 1, 1, 1, 1, 1
1.20740625, 1, 0, 1, 1, 1, 1, 1, 0
1.207406375, 0, 0, 0, 0, 0, 0, 0, 0
1.2074066875, 1, 1, 1, 1, 1, 1, 1, 1
1.207407, 1, 1, 1, 1, 1, 0, 1, 0
1.2074070625, 1, 1, 1, 1, 1, 1, 1, 1
1.207407125, 1, 1, 1, 1, 1, 0, 1, 0
1.2074071875, 1, 1, 1, 1, 1, 0, 1, 1
1.20740725, 1, 1, 1, 1, 1, 0, 1, 0
1.207407375, 1, 1, 1, 1, 1, 1, 1, 1
1.2074074375, 1, 1, 1, 1, 1, 0, 1, 0
1.2074075, 1, 1, 1, 1, 1, 1, 1, 1
1.2074075625, 1, 1, 1, 1, 1, 0, 1, 0
1.207407625, 0, 0, 0, 0, 0, 0, 0, 0
1.2074079375, 1, 1, 1, 1, 1, 1, 1, 1
1.2074083125, 0, 0, 0, 0, 1, 0, 0, 0
1.207408875, 0, 0, 0, 0, 0, 0, 0, 0
1.20740925, 1, 1, 1, 1, 1, 1, 1, 1
1.2074095, 0, 0, 0, 0, 0, 0, 0, 0
1.2074104375, 1, 1, 1, 1, 1, 1, 1, 1
1.20741075, 0, 0, 0, 0, 0, 0, 0, 0
1.2074116875, 1, 1, 1, 1, 1, 1, 1, 1
1.207412, 0, 0, 0, 0, 0, 0, 0, 0
1.207413, 1, 1, 1, 1, 1, 1, 1, 1
1.20741325, 0, 0, 0, 0, 0, 0, 0, 0
1.2074141875, 1, 1, 1, 1, 1, 1, 1, 1
1.2074145, 1, 1, 0, 1, 0, 0, 1, 1
1.2074145625, 1, 1, 0, 0, 0, 0, 0, 0
1.2074149375, 1, 1, 0, 0, 0, 0, 0, 1
1.207415, 1, 1, 0, 0, 0, 0, 0, 0
1.207415125, 0, 0, 0, 0, 0, 0, 0, 0
1.2074155, 1, 1, 1, 1, 1, 1, 1, 1
1.20741575, 1, 0, 1, 0, 0, 0, 1, 1
1.2074158125, 1, 0, 1, 0, 0, 0, 0, 0
1.20741625, 1, 0, 1, 0, 0, 0, 1, 0
1.2074163125, 1, 0, 1, 0, 0, 0, 0, 0
1.207416375, 0, 0, 0, 0, 0, 0, 0, 0
1.20741675, 1, 1, 1, 1, 1, 1, 1, 1
1.207417, 0, 0, 0, 1, 1, 1, 1, 0
1.207417625, 0, 0, 0, 0, 0, 0, 0, 0
1.2074179375, 1, 1, 1, 1, 1, 1, 1, 1
1.20741825, 1, 1, 1, 1, 0, 0, 1, 1
1.2074183125, 1, 1, 1, 1, 0, 0, 1, 0
1.2074184375, 1, 1, 1, 1, 0, 0, 1, 1
1.2074185, 1, 1, 1, 1, 0, 0, 1, 0
1.207418625, 1, 1, 1, 1, 0, 0, 1, 1
1.2074186875, 1, 1, 1, 1, 0, 0, 1, 0
1.2074188125, 1, 1, 1, 1, 0, 0, 1, 1
1.207418875, 0, 0, 0, 0, 0, 0, 0, 0
1.20741925, 1, 1, 1, 1, 1, 1, 1, 1
1.2074195, 0, 0, 0, 0, 0, 0, 0, 0
1.2074204375, 1, 1, 1, 1, 1, 1, 1, 1
1.20742075, 0, 0, 1, 1, 1, 1, 1, 1
1.2074208125, 0, 0, 1, 1, 1, 1, 1, 0
1.207421, 0, 0, 1, 1, 1, 1, 1, 1
1.2074210625, 0, 0, 1, 1, 1, 1, 1, 0
1.2074211875, 0, 1, 1, 1, 1, 1, 1, 1
1.20742125, 0, 0, 1, 1, 1, 1, 1, 0
1.207421375, 0, 0, 0, 0, 0, 0, 0, 0
1.20742175, 1, 1, 1, 1, 1, 1, 1, 1
1.207422, 1, 1, 0, 0, 0, 0, 0, 0
1.207422625, 0, 0, 0, 0, 0, 0, 0, 0
1.207423, 1, 1, 1, 1, 1, 1, 1, 1
1.20742325, 1, 1, 0, 0, 0, 0, 0, 0
1.207423875, 1, 0, 0, 0, 0, 0, 0, 0
1.2074239375, 0, 0, 0, 0, 0, 0, 0, 0
1.2074241875, 1, 1, 1, 1, 1, 1, 1, 1
1.2074245, 1, 1, 0, 0, 0, 1, 1, 0
1.207425125, 0, 0, 0, 0, 0, 0, 0, 0
1.2074255, 1, 1, 1, 1, 1, 1, 1, 1
1.20742575, 1, 1, 0, 0, 1, 0, 0, 0
1.207426375, 0, 0, 0, 0, 0, 0, 0, 0
1.2074266875, 1, 1, 1, 1, 1, 1, 1, 1
1.207427, 0, 1, 0, 1, 1, 0, 1, 0
1.207427625, 0, 0, 0, 0, 0, 0, 0, 0
1.207428, 1, 1, 1, 1, 1, 1, 1, 1
1.20742825, 0, 1, 1, 1, 0, 0, 0, 0
1.207428875, 0, 0, 0, 0, 0, 0, 0, 0
1.20742925, 1, 1, 1, 1, 1, 1, 1, 1
1.2074295, 0, 0, 0, 0, 0, 0, 0, 0
1.2074304375, 1, 1, 1, 1, 1, 1, 1, 1
1.20743075, 1, 1, 1, 1, 1, 1, 1, 0
1.2074309375, 1, 1, 1, 1, 1, 1, 1, 1
1.207431, 1, 1, 1, 1, 1, 1, 1, 0
1.2074310625, 1, 1, 1, 1, 1, 1, 1, 1
1.2074311875, 1, 1, 1, 1, 1, 1, 1, 0
1.20743125, 1, 1, 1, 1, 1, 1, 1, 1
1.2074313125, 1, 1, 1, 1, 1, 1, 1, 0
1.207431375, 0, 0, 0, 0, 0, 0, 0, 0
1.20743175, 1, 1, 1, 1, 1, 1, 1, 1
1.207432, 0, 1, 1, 1, 1, 1, 1, 0
1.2074320625, 1, 1, 1, 1, 1, 1, 1, 1
1.207432125, 0, 1, 1, 1, 1, 1, 1, 0
1.20743225, 0, 1, 1, 1, 1, 1, 1, 1
1.2074323125, 0, 1, 1, 1, 1, 1, 1, 0
1.2074324375, 0, 1, 1, 1, 1, 1, 1, 1
1.2074325, 0, 1, 1, 1, 1, 1, 1, 0
1.2074325625, 0, 1, 1, 1, 1, 1, 1, 1
1.207432625, 0, 0, 0, 0, 0, 0, 0, 0
1.2074329375, 1, 1, 1, 1, 1, 1, 1, 1
1.20743325, 1, 0, 0, 1, 1, 1, 1, 0
1.207433375, 1, 1, 1, 1, 1, 1, 1, 1
1.2074334375, 1, 0, 0, 1, 1, 1, 1, 0
1.2074336875, 1, 1, 1, 1, 1, 1, 1, 0
1.20743375, 1, 0, 0, 1, 1, 1, 1, 0
1.2074338125, 1, 1, 1, 1, 1, 1, 1, 1
1.207433875, 0, 0, 0, 0, 0, 0, 0, 0
1.20743425, 1, 1, 1, 1, 1, 1, 1, 1
1.2074345, 1, 0, 1, 0, 0, 0, 0, 0
1.207435, 1, 1, 1, 0, 0, 0, 0, 0
1.2074350625, 1, 0, 1, 0, 0, 0, 0, 0
1.207435125, 0, 0, 0, 0, 0, 0, 0, 0
1.2074355, 1, 1, 1, 1, 1, 1, 1, 1
1.20743575, 1, 1, 1, 0, 1, 1, 0, 0
1.2074358125, 1, 1, 1, 1, 1, 1, 1, 1
1.207435875, 1, 1, 1, 0, 1, 1, 0, 0
1.207436, 1, 1, 1, 1, 1, 1, 1, 1
1.2074360625, 1, 1, 1, 0, 1, 1, 0, 0
1.2074361875, 1, 1, 1, 1, 1, 1, 1, 1
1.20743625, 1, 1, 1, 0, 1, 1, 0, 0
1.207436375, 0, 0, 0, 0, 0, 0, 0, 0
1.2074366875, 1, 1, 1, 1, 1, 1, 1, 1
1.207437, 0, 0, 0, 0, 0, 0, 1, 0
1.207437625, 0, 0, 0, 0, 0, 0, 0, 0
1.207438, 1, 1, 1, 1, 1, 1, 1, 1
1.20743825, 1, 1, 0, 1, 1, 1, 1, 1
1.2074383125, 1, 1, 0, 1, 1, 1, 1, 0
1.207438375, 1, 1, 0, 1, 1, 1, 1, 1
1.2074385, 1, 1, 0, 1, 1, 1, 1, 0
1.207438625, 1, 1, 1, 1, 1, 1, 1, 1
1.2074386875, 1, 1, 0, 1, 1, 1, 1, 0
1.2074388125, 1, 1, 0, 1, 1, 1, 1, 1
1.207438875, 0, 0, 0, 0, 0, 0, 0, 0
1.2074391875, 1, 1, 1, 1, 1, 1, 1, 1
1.2074395, 0, 0, 0, 0, 0, 0, 0, 0
1.2074405, 1, 1, 1, 1, 1, 1, 1, 1
1.20744075, 0, 0, 0, 0, 0, 0, 0, 0
1.20744175, 1, 1, 1, 1, 1, 1, 1, 1
1.207442, 0, 0, 0, 0, 0, 0, 0, 0
1.2074429375, 1, 1, 1, 1, 1, 1, 1, 1
1.20744325, 1, 0, 0, 0, 0, 0, 0, 0
1.207443875, 0, 0, 0, 0, 0, 0, 0, 0
1.20744425, 1, 1, 1, 1, 1, 1, 1, 1
1.2074445, 0, 1, 0, 0, 0, 0, 1, 0
1.207445125, 0, 0, 0, 0, 0, 0, 0, 0
1.2074454375, 1, 1, 1, 1, 1, 1, 1, 1
1.20744575, 0, 0, 1, 1, 1, 1, 0, 0
1.207446125, 0, 0, 1, 1, 1, 1, 1, 0
1.2074461875, 0, 0, 1, 1, 1, 1, 0, 0
1.2074463125, 0, 0, 1, 1, 1, 1, 1, 0
1.207446375, 0, 0, 0, 0, 0, 0, 0, 0
1.20744675, 1, 1, 1, 1, 1, 1, 1, 1
1.207447, 0, 1, 1, 0, 0, 1, 1, 0
1.207447625, 0, 0, 0, 0, 0, 0, 0, 0
1.207448, 1, 1, 1, 1, 1, 1, 1, 1
1.20744825, 0, 1, 1, 1, 0, 0, 1, 1
1.2074483125, 0, 1, 1, 1, 0, 0, 1, 0
1.207448875, 0, 0, 0, 0, 0, 0, 0, 0
1.2074491875, 1, 1, 1, 1, 1, 1, 1, 1
1.2074495, 0, 0, 0, 0, 0, 0, 0, 0
1.2074505, 1, 1, 1, 1, 1, 1, 1, 1
1.20745075, 1, 1, 1, 1, 1, 1, 1, 0
1.207450875, 1, 1, 1, 1, 1, 1, 1, 1
1.2074509375, 1, 1, 1, 1, 1, 1, 1, 0
1.2074510625, 1, 1, 1, 1, 1, 1, 1, 1
1.207451125, 1, 1, 1, 1, 1, 1, 1, 0
1.2074511875, 1, 1, 1, 1, 1, 1, 1, 1
1.2074513125, 1, 1, 1, 1, 1, 1, 1, 0
1.207451375, 0, 0, 0, 0, 0, 0, 0, 0
1.2074516875, 1, 1, 1, 1, 1, 1, 1, 1
1.207452, 0, 0, 1, 1, 1, 0, 0, 0
1.207452625, 0, 0, 0, 0, 0, 0, 0, 0
1.207453, 1, 1, 1, 1, 1, 1, 1, 1
1.20745325, 0, 1, 0, 1, 0, 1, 1, 1
1.2074533125, 0, 1, 0, 0, 0, 1, 1, 0
1.207453875, 0, 0, 0, 0, 0, 0, 0, 0
1.20745425, 1, 1, 1, 1, 1, 1, 1, 1
1.2074545, 1, 1, 0, 0, 0, 1, 0, 0
1.207454625, 1, 1, 0, 0, 0, 1, 1, 1
1.2074546875, 1, 1, 0, 0, 0, 1, 0, 0
1.2074549375, 1, 1, 0, 0, 0, 1, 0, 1
1.207455, 1, 1, 0, 0, 0, 1, 0, 0
1.207455125, 0, 0, 0, 0, 0, 0, 0, 0
1.2074554375, 1, 1, 1, 1, 1, 1, 1, 1
1.20745575, 1, 0, 0, 1, 1, 1, 1, 0
1.2074558125, 1, 0, 0, 1, 1, 1, 1, 1
1.207455875, 1, 0, 0, 1, 1, 1, 1, 0
1.207456125, 1, 0, 0, 1, 1, 1, 1, 1
1.2074561875, 1, 0, 0, 1, 1, 1, 1, 0
1.207456375, 0, 0, 0, 0, 0, 0, 0, 0
1.20745675, 1, 1, 1, 1, 1, 1, 1, 1
1.207457, 1, 0, 0, 1, 0, 0, 1, 0
1.207457625, 0, 0, 0, 0, 0, 0, 0, 0
1.2074579375, 1, 1, 1, 1, 1, 1, 1, 1
1.20745825, 1, 1, 1, 0, 1, 1, 0, 0
1.207458875, 0, 0, 0, 0, 0, 0, 0, 0
1.20745925, 1, 1, 1, 1, 1, 1, 1, 1
1.2074595, 0, 0, 0, 0, 0, 0, 0, 0
1.2074605, 1, 1, 1, 1, 1, 1, 1, 1
1.20746075, 0, 0, 1, 1, 1, 0, 0, 0
1.207461375, 0, 0, 0, 0, 0, 0, 0, 0
1.2074616875, 1, 1, 1, 1, 1, 1, 1, 1
1.207462, 1, 1, 0, 0, 0, 1, 1, 0
1.207462125, 1, 1, 0, 0, 0, 1, 1, 1
1.2074621875, 1, 1, 0, 0, 0, 1, 1, 0
1.2074623125, 1, 1, 0, 1, 0, 1, 1, 0
1.207462375, 1, 1, 0, 0, 0, 1, 1, 0
1.207462625, 0, 0, 0, 0, 0, 0, 0, 0
1.207463, 1, 1, 1, 1, 1, 1, 1, 1
1.20746325, 1, 1, 0, 0, 0, 1, 1, 0
1.207463875, 0, 0, 0, 0, 0, 0, 0, 0
1.2074641875, 1, 1, 1, 1, 1, 1, 1, 1
1.2074645, 0, 1, 0, 0, 0, 1, 1, 0
1.207465125, 0, 0, 0, 0, 0, 0, 0, 0
1.2074655, 1, 1, 1, 1, 1, 1, 1, 1
1.2074658125, 1, 0, 0, 1, 1, 1, 1, 0
1.2074661875, 1, 1, 1, 1, 1, 1, 1, 1
1.20746625, 1, 0, 0, 1, 1, 1, 1, 0
1.207466375, 0, 0, 0, 0, 0, 0, 0, 0
1.20746675, 1, 1, 1, 1, 1, 1, 1, 1
1.207467, 0, 1, 0, 0, 0, 1, 0, 0
1.207467625, 0, 0, 0, 0, 0, 0, 0, 0
1.2074679375, 1, 1, 1, 1, 1, 1, 1, 1
1.20746825, 1, 1, 0, 0, 0, 1, 0, 0
1.2074683125, 1, 1, 0, 1, 0, 1, 1, 1
1.207468375, 1, 1, 0, 0, 0, 1, 0, 0
1.207468875, 0, 0, 0, 0, 0, 0, 0, 0
1.20746925, 1, 1, 1, 1, 1, 1, 1, 1
1.2074695, 0, 0, 0, 0, 0, 0, 0, 0
1.2074704375, 1, 1, 1, 1, 1, 1, 1, 1
1.20747075, 0, 0, 0, 0, 0, 0, 0, 0
1.20747175, 1, 1, 1, 1, 1, 1, 1, 1
1.207472, 0, 0, 0, 0, 0, 0, 0, 0
1.207473, 1, 1, 1, 1, 1, 1, 1, 1
1.20747325, 0, 0, 0, 0, 0, 0, 0, 0
1.2074741875, 1, 1, 1, 1, 1, 1, 1, 1
1.2074745, 1, 0, 0, 0, 1, 1, 1, 0
1.207474625, 1, 0, 0, 1, 1, 1, 1, 1
1.2074746875, 1, 0, 0, 0, 1, 1, 1, 0
1.207475125, 0, 0, 0, 0, 0, 0, 0, 0
1.2074755, 1, 1, 1, 1, 1, 1, 1, 1
1.20747575, 0, 1, 1, 1, 0, 0, 1, 0
1.207476375, 0, 0, 0, 0, 0, 0, 0, 0
1.2074766875, 1, 1, 1, 1, 1, 1, 1, 1
1.207477, 0, 1, 0, 1, 0, 1, 0, 0
1.207477625, 0, 0, 0, 0, 0, 0, 0, 0
1.207478, 1, 1, 1, 1, 1, 1, 1, 1
1.20747825, 0, 0, 1, 1, 1, 1, 0, 0
1.2074783125, 0, 0, 1, 1, 1, 0, 1, 0
1.207478375, 0, 0, 1, 1, 1, 0, 0, 0
1.207478625, 0, 0, 1, 1, 1, 0, 1, 0
1.2074786875, 0, 0, 1, 1, 1, 0, 0, 0
1.207478875, 0, 0, 0, 0, 0, 0, 0, 0
1.20747925, 1, 1, 1, 1, 1, 1, 1, 1
1.2074795, 0, 0, 0, 0, 0, 0, 0, 0
1.2074804375, 1, 1, 1, 1, 1, 1, 1, 1
1.20748075, 0, 0, 0, 0, 0, 0, 0, 0
1.20748175, 1, 1, 1, 1, 1, 1, 1, 1
1.2074821875, 1, 1, 1, 1, 1, 1, 1, 0
1.20748225, 1, 1, 1, 1, 1, 1, 1, 1
1.2074823125, 1, 1, 1, 1, 1, 1, 1, 0
1.2074824375, 1, 1, 1, 1, 1, 1, 1, 1
1.2074825, 1, 1, 1, 1, 1, 1, 1, 0
1.207482625, 0, 0, 0, 0, 0, 0, 0, 0
1.2074829375, 1, 1, 1, 1, 1, 1, 1, 1
1.20748325, 1, 1, 1, 1, 1, 1, 0, 0
1.207483375, 1, 1, 1, 1, 1, 1, 1, 1
1.2074834375, 1, 1, 1, 1, 1, 1, 0, 0
1.2074835, 1, 1, 1, 1, 1, 1, 1, 1
1.2074835625, 1, 1, 1, 1, 1, 1, 0, 0
1.2074836875, 1, 1, 1, 1, 1, 1, 1, 1
1.20748375, 1, 1, 1, 1, 1, 1, 0, 0
1.2074838125, 1, 1, 1, 1, 1, 1, 1, 1
1.207483875, 0, 0, 0, 0, 0, 0, 0, 0
1.20748425, 1, 1, 1, 1, 1, 1, 1, 1
1.2074845, 1, 1, 1, 1, 1, 0, 1, 0
1.207484625, 1, 1, 1, 1, 1, 1, 1, 1
1.2074846875, 1, 1, 1, 1, 1, 0, 1, 0
1.20748475, 1, 1, 1, 1, 1, 1, 1, 1
1.2074848125, 1, 1, 1, 1, 1, 0, 1, 0
1.2074850625, 1, 1, 1, 1, 1, 0, 1, 1
1.207485125, 0, 0, 0, 0, 0, 0, 0, 0
1.2074855, 1, 1, 1, 1, 1, 1, 1, 1
1.20748575, 0, 0, 0, 0, 0, 0, 1, 0
1.207486375, 0, 0, 0, 0, 0, 0, 0, 0
1.2074866875, 1, 1, 1, 1, 1, 1, 1, 1
1.207487, 0, 1, 1, 1, 0, 1, 1, 0
1.2074871875, 0, 1, 1, 1, 0, 1, 1, 1
1.20748725, 0, 1, 1, 1, 0, 1, 1, 0
1.2074874375, 0, 1, 1, 1, 0, 1, 1, 1
1.2074875, 0, 1, 1, 1, 0, 1, 1, 0
1.207487625, 0, 0, 0, 0, 0, 0, 0, 0
1.207488, 1, 1, 1, 1, 1, 1, 1, 1
1.20748825, 0, 0, 0, 1, 0, 1, 1, 0
1.2074883125, 0, 0, 0, 1, 0, 1, 0, 0
1.207488375, 0, 0, 0, 1, 0, 1, 0, 1
1.2074884375, 1, 0, 0, 1, 0, 1, 0, 0
1.2074885, 0, 0, 0, 1, 0, 1, 0, 0
1.207488875, 0, 0, 0, 0, 0, 0, 0, 0
1.2074891875, 1, 1, 1, 1, 1, 1, 1, 1
1.2074895, 0, 0, 0, 0, 0, 0, 0, 0
1.2074905, 1, 1, 1, 1, 1, 1, 1, 1
1.20749075, 0, 0, 0, 0, 0, 0, 0, 0
1.20749175, 1, 1, 1, 1, 1, 1, 1, 1
1.207492, 0, 0, 0, 0, 0, 0, 0, 0
1.2074929375, 1, 1, 1, 1, 1, 1, 1, 1
1.20749325, 0, 0, 0, 0, 0, 0, 0, 0
1.20749425, 1, 1, 1, 1, 1, 1, 1, 1
1.2074945, 0, 0, 0, 0, 0, 0, 0, 0
1.2074954375, 1, 1, 1, 1, 1, 1, 1, 1
1.20749575, 1, 1, 0, 0, 0, 0, 0, 0
1.2074958125, 1, 1, 0, 0, 0, 0, 0, 1
1.207495875, 1, 1, 0, 0, 0, 0, 0, 0
1.207496375, 0, 0, 0, 0, 0, 0, 0, 0
1.20749675, 1, 1, 1, 1, 1, 1, 1, 1
1.2074970625, 1, 0, 1, 1, 1, 1, 1, 0
1.2074971875, 1, 1, 1, 1, 1, 1, 1, 1
1.20749725, 1, 0, 1, 1, 1, 1, 1, 0
1.207497375, 1, 0, 1, 1, 1, 1, 1, 1
1.2074974375, 1, 0, 1, 1, 1, 1, 1, 0
1.2074975, 1, 1, 1, 1, 1, 1, 1, 1
1.2074975625, 1, 0, 1, 1, 1, 1, 1, 0
1.207497625, 0, 0, 0, 0, 0, 0, 0, 0
1.207498, 1, 1, 1, 1, 1, 1, 1, 1
1.20749825, 0, 0, 1, 1, 1, 0, 1, 0
1.207498875, 0, 0, 0, 0, 0, 0, 0, 0
1.2074991875, 1, 1, 1, 1, 1, 1, 1, 1
1.2074995, 0, 0, 0, 0, 0, 0, 0, 0
1.2075005, 1, 1, 1, 1, 1, 1, 1, 1
1.20750075, 0, 0, 0, 0, 0, 0, 0, 0
1.2075016875, 1, 1, 1, 1, 1, 1, 1, 1
1.207502, 0, 0, 0, 0, 0, 0, 0, 0
1.207503, 1, 1, 1, 1, 1, 1, 1, 1
1.20750325, 0, 0, 0, 0, 0, 0, 0, 0
1.20750425, 1, 1, 1, 1, 1, 1, 1, 1
1.2075045, 1, 0, 0, 0, 0, 0, 0, 0
1.207505125, 0, 0, 0, 0, 0, 0, 0, 0
1.2075054375, 1, 1, 1, 1, 1, 1, 1, 1
1.20750575, 0, 1, 0, 0, 0, 0, 1, 0
1.207506375, 0, 0, 0, 0, 0, 0, 0, 0
1.20750675, 1, 1, 1, 1, 1, 1, 1, 1
1.207507, 0, 0, 1, 1, 1, 1, 0, 0
1.2075070625, 0, 0, 1, 1, 1, 1, 1, 1
1.207507125, 0, 0, 1, 1, 1, 1, 0, 0
1.20750725, 0, 0, 1, 1, 1, 1, 1, 0
1.2075073125, 0, 0, 1, 1, 1, 1, 0, 0
1.207507625, 0, 0, 0, 0, 0, 0, 0, 0
1.2075079375, 1, 1, 1, 1, 1, 1, 1, 1
1.20750825, 1, 1, 1, 1, 1, 1, 1, 0
1.207508375, 1, 1, 1, 1, 1, 1, 1, 1
1.2075084375, 1, 1, 1, 1, 1, 1, 1, 0
1.2075086875, 1, 1, 1, 1, 1, 1, 1, 1
1.20750875, 1, 1, 1, 1, 1, 1, 1, 0
1.2075088125, 1, 1, 1, 1, 1, 1, 1, 1
1.207508875, 0, 0, 0, 0, 0, 0, 0, 0
1.20750925, 1, 1, 1, 1, 1, 1, 1, 1
1.2075095, 0, 0, 0, 0, 0, 0, 0, 0
1.2075105, 1, 1, 1, 1, 1, 1, 1, 1
1.20751075, 1, 1, 1, 1, 1, 1, 1, 0
1.207510875, 1, 1, 1, 1, 1, 1, 1, 1
1.2075109375, 1, 1, 1, 1, 1, 1, 1, 0
1.207511, 1, 1, 1, 1, 1, 1, 1, 1
1.207511125, 1, 1, 1, 1, 1, 1, 1, 0
1.20751125, 1, 1, 1, 1, 1, 1, 1, 1
1.2075113125, 1, 1, 1, 1, 1, 1, 1, 0
1.207511375, 0, 0, 0, 0, 0, 0, 0, 0
1.2075116875, 1, 1, 1, 1, 1, 1, 1, 1
1.207512, 0, 0, 0, 0, 0, 0, 0, 0
1.207513, 1, 1, 1, 1, 1, 1, 1, 1
1.207513375, 1, 1, 1, 1, 1, 0, 0, 0
1.2075135625, 1, 1, 1, 1, 1, 0, 1, 1
1.207513625, 1, 1, 1, 1, 1, 0, 0, 0
1.20751375, 1, 1, 1, 1, 1, 0, 1, 1
1.2075138125, 1, 1, 1, 1, 1, 0, 0, 0
1.207513875, 0, 0, 0, 0, 0, 0, 0, 0
1.2075141875, 1, 1, 1, 1, 1, 1, 1, 1
1.2075145, 1, 1, 1, 1, 0, 1, 0, 0
1.207514625, 1, 1, 1, 1, 0, 1, 1, 1
1.2075146875, 1, 1, 1, 1, 0, 1, 0, 0
1.2075148125, 1, 1, 1, 1, 0, 1, 1, 1
1.207514875, 1, 1, 1, 1, 0, 1, 0, 0
1.207515, 1, 1, 1, 1, 0, 1, 1, 1
1.2075150625, 1, 1, 1, 1, 0, 1, 0, 0
1.207515125, 0, 0, 0, 0, 0, 0, 0, 0
1.2075155, 1, 1, 1, 1, 1, 1, 1, 1
1.20751575, 1, 0, 1, 1, 1, 0, 1, 1
1.2075158125, 0, 0, 1, 1, 1, 0, 0, 0
1.207516375, 0, 0, 0, 0, 0, 0, 0, 0
1.20751675, 1, 1, 1, 1, 1, 1, 1, 1
1.207517, 0, 1, 0, 0, 0, 0, 0, 0
1.207517625, 0, 0, 0, 0, 0, 0, 0, 0
1.2075179375, 1, 1, 1, 1, 1, 1, 1, 1
1.20751825, 0, 0, 0, 0, 1, 1, 0, 0
1.207518875, 0, 0, 0, 0, 0, 0, 0, 0
1.20751925, 1, 1, 1, 1, 1, 1, 1, 1
1.2075195, 0, 0, 0, 0, 0, 0, 0, 0
1.2075204375, 1, 1, 1, 1, 1, 1, 1, 1
1.2075205, 1, 1, 1, 1, 1, 1, 1, 0
1.2075205625, 1, 1, 1, 1, 1, 1, 1, 1
